#ID	chr	strand	C1Start	C1End	AStart	AEnd	C2Start	C2End	trans_ID:exon#:trans_length	genes
chr21:+:UBASH3A:RefSeq_tri175294:v1	chr21	+	43857598	43857690	43862562	43862706	43867167	43867790	NM_001243467:10-12:2225,	UBASH3A,
chr21:+:UBASH3A:RefSeq_tri175295:v1	chr21	+	43862562	43862706	43863422	43863528	43864644	43864753	NM_018961:12-14:2556,NM_001001895:11-13:2442,	UBASH3A,
chr21:+:UBASH3A:RefSeq_tri175296:v1	chr21	+	43863422	43863528	43864644	43864753	43867167	43867790	NM_018961:13-15:2556,NM_001001895:12-14:2442,	UBASH3A,
chr21:+:SLC37A1:RefSeq_tri175297:v1	chr21	+	43919742	43919853	43922406	43922527	43938387	43938620	NM_018964:1-3:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175298:v1	chr21	+	43922406	43922527	43938387	43938620	43945886	43945967	NM_018964:2-4:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175299:v1	chr21	+	43938387	43938620	43945886	43945967	43954808	43954940	NM_018964:3-5:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175300:v1	chr21	+	43945886	43945967	43954808	43954940	43955582	43955660	NM_018964:4-6:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175301:v1	chr21	+	43954808	43954940	43955582	43955660	43959622	43959757	NM_018964:5-7:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175302:v1	chr21	+	43955582	43955660	43959622	43959757	43962514	43962590	NM_018964:6-8:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175303:v1	chr21	+	43959622	43959757	43962514	43962590	43963546	43963712	NM_018964:7-9:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175304:v1	chr21	+	43962514	43962590	43963546	43963712	43967213	43967250	NM_018964:8-10:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175305:v1	chr21	+	43963546	43963712	43967213	43967250	43974172	43974252	NM_018964:9-11:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175306:v1	chr21	+	43967213	43967250	43974172	43974252	43979068	43979199	NM_018964:10-12:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175307:v1	chr21	+	43974172	43974252	43979068	43979199	43982188	43982278	NM_018964:11-13:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175308:v1	chr21	+	43979068	43979199	43982188	43982278	43983925	43983987	NM_018964:12-14:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175309:v1	chr21	+	43982188	43982278	43983925	43983987	43984818	43984903	NM_018964:13-15:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175310:v1	chr21	+	43983925	43983987	43984818	43984903	43985937	43985985	NM_018964:14-16:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175311:v1	chr21	+	43984818	43984903	43985937	43985985	43987095	43987168	NM_018964:15-17:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175312:v1	chr21	+	43985937	43985985	43987095	43987168	43988470	43988548	NM_018964:16-18:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175313:v1	chr21	+	43987095	43987168	43988470	43988548	43994928	43995025	NM_018964:17-19:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175314:v1	chr21	+	43988470	43988548	43994928	43995025	43999846	43999910	NM_018964:18-20:3094,	SLC37A1,
chr21:+:SLC37A1:RefSeq_tri175315:v1	chr21	+	43994928	43995025	43999846	43999910	44000455	44001550	NM_018964:19-21:3094,	SLC37A1,
chr21:+:PDE9A:RefSeq_tri175316:v1	chr21	+	44073862	44073993	44106302	44106372	44108027	44108104	NM_001001567:1-3:1880,NM_002606:1-3:2060,NM_001001570:1-3:1901,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175317:v1	chr21	+	44073862	44073993	44106302	44106372	44119078	44119121	NM_001001574:1-3:1802,NM_001001579:1-3:1747,NM_001001583:1-3:1982,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175318:v1	chr21	+	44073862	44073993	44108027	44108104	44119078	44119121	NM_001001578:1-3:1754,NM_001001571:1-3:1809,NM_001001585:1-3:1934,NM_001001582:1-3:1989,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175319:v1	chr21	+	44073862	44073993	44108027	44108104	44153466	44153536	NM_001001577:1-3:1710,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175320:v1	chr21	+	44073862	44073993	44119078	44119121	44144666	44144744	NM_001001584:1-3:1810,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175321:v1	chr21	+	44073862	44073993	44119078	44119121	44151880	44152059	NM_001001581:1-3:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175322:v1	chr21	+	44073862	44073993	44119078	44119121	44152180	44152234	NM_001001568:1-3:1731,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175323:v1	chr21	+	44073862	44073993	44119078	44119121	44153466	44153536	NM_001001569:1-3:1676,NM_001001576:1-3:1591,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175324:v1	chr21	+	44073862	44073993	44151880	44152059	44152180	44152234	NM_001001573:1-3:1867,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175325:v1	chr21	+	44073862	44073993	44152180	44152234	44153466	44153536	NM_001001572:1-3:1687,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175326:v1	chr21	+	44073862	44073993	44153466	44153536	44163886	44163970	NM_001001575:1-3:1632,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175327:v1	chr21	+	44073862	44073993	44153466	44153536	44171226	44171307	NM_001001580:1-3:1547,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175328:v1	chr21	+	44106302	44106372	44108027	44108104	44117525	44117600	NM_001001570:2-4:1901,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175329:v1	chr21	+	44106302	44106372	44108027	44108104	44119078	44119121	NM_001001567:2-4:1880,NM_002606:2-4:2060,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175330:v1	chr21	+	44106302	44106372	44119078	44119121	44151880	44152059	NM_001001583:2-4:1982,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175331:v1	chr21	+	44106302	44106372	44119078	44119121	44152180	44152234	NM_001001574:2-4:1802,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175332:v1	chr21	+	44106302	44106372	44119078	44119121	44153466	44153536	NM_001001579:2-4:1747,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175333:v1	chr21	+	44108027	44108104	44117525	44117600	44119078	44119121	NM_001001570:3-5:1901,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175334:v1	chr21	+	44108027	44108104	44119078	44119121	44151880	44152059	NM_002606:3-5:2060,NM_001001585:2-4:1934,NM_001001582:2-4:1989,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175335:v1	chr21	+	44108027	44108104	44119078	44119121	44152180	44152234	NM_001001567:3-5:1880,NM_001001571:2-4:1809,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175336:v1	chr21	+	44108027	44108104	44119078	44119121	44153466	44153536	NM_001001578:2-4:1754,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175337:v1	chr21	+	44108027	44108104	44153466	44153536	44163886	44163970	NM_001001577:2-4:1710,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175338:v1	chr21	+	44117525	44117600	44119078	44119121	44153466	44153536	NM_001001570:4-6:1901,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175339:v1	chr21	+	44119078	44119121	44144666	44144744	44152180	44152234	NM_001001584:2-4:1810,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175340:v1	chr21	+	44119078	44119121	44151880	44152059	44152180	44152234	NM_002606:4-6:2060,NM_001001583:3-5:1982,NM_001001582:3-5:1989,NM_001001581:2-4:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175341:v1	chr21	+	44119078	44119121	44151880	44152059	44153466	44153536	NM_001001585:3-5:1934,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175342:v1	chr21	+	44119078	44119121	44152180	44152234	44153466	44153536	NM_001001568:2-4:1731,NM_001001567:4-6:1880,NM_001001574:3-5:1802,NM_001001571:3-5:1809,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175343:v1	chr21	+	44119078	44119121	44153466	44153536	44163886	44163970	NM_001001569:2-4:1676,NM_001001570:5-7:1901,NM_001001579:3-5:1747,NM_001001578:3-5:1754,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175344:v1	chr21	+	44119078	44119121	44153466	44153536	44171226	44171307	NM_001001576:2-4:1591,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175345:v1	chr21	+	44144666	44144744	44152180	44152234	44153466	44153536	NM_001001584:3-5:1810,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175346:v1	chr21	+	44151880	44152059	44152180	44152234	44153466	44153536	NM_001001573:2-4:1867,NM_002606:5-7:2060,NM_001001583:4-6:1982,NM_001001582:4-6:1989,NM_001001581:3-5:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175347:v1	chr21	+	44151880	44152059	44153466	44153536	44163886	44163970	NM_001001585:4-6:1934,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175348:v1	chr21	+	44152180	44152234	44153466	44153536	44163886	44163970	NM_001001568:3-5:1731,NM_001001567:5-7:1880,NM_001001572:2-4:1687,NM_001001574:4-6:1802,NM_001001573:3-5:1867,NM_002606:6-8:2060,NM_001001571:4-6:1809,NM_001001584:4-6:1810,NM_001001583:5-7:1982,NM_001001582:5-7:1989,NM_001001581:4-6:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175349:v1	chr21	+	44153466	44153536	44163886	44163970	44171226	44171307	NM_001001569:3-5:1676,NM_001001568:4-6:1731,NM_001001567:6-8:1880,NM_001001572:3-5:1687,NM_001001574:5-7:1802,NM_001001575:2-4:1632,NM_001001573:4-6:1867,NM_002606:7-9:2060,NM_001001570:6-8:1901,NM_001001579:4-6:1747,NM_001001578:4-6:1754,NM_001001571:5-7:1809,NM_001001577:3-5:1710,NM_001001585:5-7:1934,NM_001001584:5-7:1810,NM_001001583:6-8:1982,NM_001001582:6-8:1989,NM_001001581:5-7:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175350:v1	chr21	+	44153466	44153536	44171226	44171307	44174100	44174174	NM_001001576:3-5:1591,NM_001001580:2-4:1547,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175351:v1	chr21	+	44163886	44163970	44171226	44171307	44174100	44174174	NM_001001569:4-6:1676,NM_001001568:5-7:1731,NM_001001567:7-9:1880,NM_001001572:4-6:1687,NM_001001574:6-8:1802,NM_001001575:3-5:1632,NM_001001573:5-7:1867,NM_002606:8-10:2060,NM_001001570:7-9:1901,NM_001001579:5-7:1747,NM_001001578:5-7:1754,NM_001001571:6-8:1809,NM_001001577:4-6:1710,NM_001001585:6-8:1934,NM_001001584:6-8:1810,NM_001001583:7-9:1982,NM_001001582:7-9:1989,NM_001001581:6-8:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175352:v1	chr21	+	44171226	44171307	44174100	44174174	44179109	44179195	NM_001001569:5-7:1676,NM_001001568:6-8:1731,NM_001001567:8-10:1880,NM_001001572:5-7:1687,NM_001001574:7-9:1802,NM_001001576:4-6:1591,NM_001001575:4-6:1632,NM_001001573:6-8:1867,NM_002606:9-11:2060,NM_001001570:8-10:1901,NM_001001580:3-5:1547,NM_001001579:6-8:1747,NM_001001578:6-8:1754,NM_001001571:7-9:1809,NM_001001577:5-7:1710,NM_001001585:7-9:1934,NM_001001584:7-9:1810,NM_001001583:8-10:1982,NM_001001582:8-10:1989,NM_001001581:7-9:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175353:v1	chr21	+	44174100	44174174	44179109	44179195	44180438	44180542	NM_001001569:6-8:1676,NM_001001568:7-9:1731,NM_001001567:9-11:1880,NM_001001572:6-8:1687,NM_001001574:8-10:1802,NM_001001576:5-7:1591,NM_001001575:5-7:1632,NM_001001573:7-9:1867,NM_002606:10-12:2060,NM_001001570:9-11:1901,NM_001001580:4-6:1547,NM_001001579:7-9:1747,NM_001001578:7-9:1754,NM_001001571:8-10:1809,NM_001001577:6-8:1710,NM_001001585:8-10:1934,NM_001001584:8-10:1810,NM_001001583:9-11:1982,NM_001001582:9-11:1989,NM_001001581:8-10:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175354:v1	chr21	+	44179109	44179195	44180438	44180542	44180935	44181017	NM_001001569:7-9:1676,NM_001001568:8-10:1731,NM_001001567:10-12:1880,NM_001001572:7-9:1687,NM_001001574:9-11:1802,NM_001001576:6-8:1591,NM_001001575:6-8:1632,NM_001001573:8-10:1867,NM_002606:11-13:2060,NM_001001570:10-12:1901,NM_001001580:5-7:1547,NM_001001579:8-10:1747,NM_001001578:8-10:1754,NM_001001571:9-11:1809,NM_001001577:7-9:1710,NM_001001585:9-11:1934,NM_001001584:9-11:1810,NM_001001583:10-12:1982,NM_001001582:10-12:1989,NM_001001581:9-11:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175355:v1	chr21	+	44180438	44180542	44180935	44181017	44182193	44182349	NM_001001569:8-10:1676,NM_001001568:9-11:1731,NM_001001567:11-13:1880,NM_001001572:8-10:1687,NM_001001574:10-12:1802,NM_001001576:7-9:1591,NM_001001575:7-9:1632,NM_001001573:9-11:1867,NM_002606:12-14:2060,NM_001001570:11-13:1901,NM_001001580:6-8:1547,NM_001001579:9-11:1747,NM_001001578:9-11:1754,NM_001001571:10-12:1809,NM_001001577:8-10:1710,NM_001001585:10-12:1934,NM_001001584:10-12:1810,NM_001001583:11-13:1982,NM_001001582:11-13:1989,NM_001001581:10-12:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175356:v1	chr21	+	44180935	44181017	44182193	44182349	44185491	44185604	NM_001001569:9-11:1676,NM_001001568:10-12:1731,NM_001001567:12-14:1880,NM_001001572:9-11:1687,NM_001001574:11-13:1802,NM_001001576:8-10:1591,NM_001001575:8-10:1632,NM_001001573:10-12:1867,NM_002606:13-15:2060,NM_001001570:12-14:1901,NM_001001580:7-9:1547,NM_001001579:10-12:1747,NM_001001578:10-12:1754,NM_001001571:11-13:1809,NM_001001577:9-11:1710,NM_001001585:11-13:1934,NM_001001584:11-13:1810,NM_001001583:12-14:1982,NM_001001582:12-14:1989,NM_001001581:11-13:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175357:v1	chr21	+	44182193	44182349	44185491	44185604	44188298	44188402	NM_001001569:10-12:1676,NM_001001568:11-13:1731,NM_001001567:13-15:1880,NM_001001572:10-12:1687,NM_001001574:12-14:1802,NM_001001576:9-11:1591,NM_001001575:9-11:1632,NM_001001573:11-13:1867,NM_002606:14-16:2060,NM_001001570:13-15:1901,NM_001001580:8-10:1547,NM_001001579:11-13:1747,NM_001001578:11-13:1754,NM_001001571:12-14:1809,NM_001001577:10-12:1710,NM_001001585:12-14:1934,NM_001001584:12-14:1810,NM_001001583:13-15:1982,NM_001001582:13-15:1989,NM_001001581:12-14:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175358:v1	chr21	+	44185491	44185604	44188298	44188402	44189137	44189265	NM_001001569:11-13:1676,NM_001001568:12-14:1731,NM_001001567:14-16:1880,NM_001001572:11-13:1687,NM_001001574:13-15:1802,NM_001001576:10-12:1591,NM_001001575:10-12:1632,NM_001001573:12-14:1867,NM_002606:15-17:2060,NM_001001570:14-16:1901,NM_001001580:9-11:1547,NM_001001579:12-14:1747,NM_001001578:12-14:1754,NM_001001571:13-15:1809,NM_001001577:11-13:1710,NM_001001585:13-15:1934,NM_001001584:13-15:1810,NM_001001583:14-16:1982,NM_001001582:14-16:1989,NM_001001581:13-15:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175359:v1	chr21	+	44188298	44188402	44189137	44189265	44190813	44190908	NM_001001569:12-14:1676,NM_001001568:13-15:1731,NM_001001567:15-17:1880,NM_001001572:12-14:1687,NM_001001574:14-16:1802,NM_001001576:11-13:1591,NM_001001575:11-13:1632,NM_001001573:13-15:1867,NM_002606:16-18:2060,NM_001001570:15-17:1901,NM_001001580:10-12:1547,NM_001001579:13-15:1747,NM_001001578:13-15:1754,NM_001001571:14-16:1809,NM_001001577:12-14:1710,NM_001001585:14-16:1934,NM_001001584:14-16:1810,NM_001001583:15-17:1982,NM_001001582:15-17:1989,NM_001001581:14-16:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175360:v1	chr21	+	44189137	44189265	44190813	44190908	44192549	44192630	NM_001001569:13-15:1676,NM_001001568:14-16:1731,NM_001001567:16-18:1880,NM_001001572:13-15:1687,NM_001001574:15-17:1802,NM_001001576:12-14:1591,NM_001001575:12-14:1632,NM_001001573:14-16:1867,NM_002606:17-19:2060,NM_001001570:16-18:1901,NM_001001580:11-13:1547,NM_001001579:14-16:1747,NM_001001578:14-16:1754,NM_001001571:15-17:1809,NM_001001577:13-15:1710,NM_001001585:15-17:1934,NM_001001584:15-17:1810,NM_001001583:16-18:1982,NM_001001582:16-18:1989,NM_001001581:15-17:1911,	PDE9A,
chr21:+:PDE9A:RefSeq_tri175361:v1	chr21	+	44190813	44190908	44192549	44192630	44195390	44195618	NM_001001569:14-16:1676,NM_001001568:15-17:1731,NM_001001567:17-19:1880,NM_001001572:14-16:1687,NM_001001574:16-18:1802,NM_001001576:13-15:1591,NM_001001575:13-15:1632,NM_001001573:15-17:1867,NM_002606:18-20:2060,NM_001001570:17-19:1901,NM_001001580:12-14:1547,NM_001001579:15-17:1747,NM_001001578:15-17:1754,NM_001001571:16-18:1809,NM_001001577:14-16:1710,NM_001001585:16-18:1934,NM_001001584:16-18:1810,NM_001001583:17-19:1982,NM_001001582:17-19:1989,NM_001001581:16-18:1911,	PDE9A,
chr21:+:NDUFV3:RefSeq_tri175362:v1	chr21	+	44313378	44313491	44317037	44317157	44323292	44324386	NM_021075:1-3:2130,	NDUFV3,
chr21:+:NDUFV3:RefSeq_tri175363:v1	chr21	+	44313378	44313491	44317037	44317157	44328974	44329773	NM_001001503:1-3:1035,	NDUFV3,
chr21:+:NDUFV3:RefSeq_tri175364:v1	chr21	+	44317037	44317157	44323292	44324386	44328974	44329773	NM_021075:2-4:2130,	NDUFV3,
chr21:+:PKNOX1:RefSeq_tri175365:v1	chr21	+	44394643	44394774	44424436	44424542	44427601	44427728	NM_004571:1-3:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175366:v1	chr21	+	44424436	44424542	44427601	44427728	44430163	44430334	NM_004571:2-4:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175367:v1	chr21	+	44427601	44427728	44430163	44430334	44433178	44433348	NM_004571:3-5:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175368:v1	chr21	+	44430163	44430334	44433178	44433348	44437018	44437117	NM_004571:4-6:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175369:v1	chr21	+	44433178	44433348	44437018	44437117	44438243	44438340	NM_004571:5-7:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175370:v1	chr21	+	44437018	44437117	44438243	44438340	44441413	44441541	NM_004571:6-8:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175371:v1	chr21	+	44438243	44438340	44441413	44441541	44444981	44445057	NM_004571:7-9:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175372:v1	chr21	+	44441413	44441541	44444981	44445057	44448812	44448984	NM_004571:8-10:4976,	PKNOX1,
chr21:+:PKNOX1:RefSeq_tri175373:v1	chr21	+	44444981	44445057	44448812	44448984	44450000	44453688	NM_004571:9-11:4976,	PKNOX1,
chr21:+:CRYAA:RefSeq_tri175374:v1	chr21	+	44589141	44589398	44590627	44590749	44592181	44592913	NM_000394:1-3:1114,	CRYAA,
chr21:+:RRP1B:RefSeq_tri175375:v1	chr21	+	45079432	45079675	45089765	45089847	45092189	45092246	NM_015056:1-3:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175376:v1	chr21	+	45089765	45089847	45092189	45092246	45093751	45093836	NM_015056:2-4:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175377:v1	chr21	+	45092189	45092246	45093751	45093836	45094517	45094578	NM_015056:3-5:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175378:v1	chr21	+	45093751	45093836	45094517	45094578	45094915	45095044	NM_015056:4-6:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175379:v1	chr21	+	45094517	45094578	45094915	45095044	45096153	45096217	NM_015056:5-7:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175380:v1	chr21	+	45094915	45095044	45096153	45096217	45096614	45096795	NM_015056:6-8:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175381:v1	chr21	+	45096153	45096217	45096614	45096795	45103160	45103254	NM_015056:7-9:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175382:v1	chr21	+	45096614	45096795	45103160	45103254	45104434	45104531	NM_015056:8-10:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175383:v1	chr21	+	45103160	45103254	45104434	45104531	45105651	45105670	NM_015056:9-11:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175384:v1	chr21	+	45104434	45104531	45105651	45105670	45106685	45106816	NM_015056:10-12:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175385:v1	chr21	+	45105651	45105670	45106685	45106816	45107397	45108121	NM_015056:11-13:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175386:v1	chr21	+	45106685	45106816	45107397	45108121	45110169	45110321	NM_015056:12-14:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175387:v1	chr21	+	45107397	45108121	45110169	45110321	45111320	45111383	NM_015056:13-15:5087,	RRP1B,
chr21:+:RRP1B:RefSeq_tri175388:v1	chr21	+	45110169	45110321	45111320	45111383	45113071	45115960	NM_015056:14-16:5087,	RRP1B,
chr21:+:PDXK:RefSeq_tri175389:v1	chr21	+	45138978	45139262	45153950	45154004	45161548	45161652	NM_003681:1-3:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175390:v1	chr21	+	45153950	45154004	45161548	45161652	45163605	45163688	NM_003681:2-4:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175391:v1	chr21	+	45161548	45161652	45163605	45163688	45165960	45166006	NM_003681:3-5:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175392:v1	chr21	+	45163605	45163688	45165960	45166006	45168876	45168961	NM_003681:4-6:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175393:v1	chr21	+	45165960	45166006	45168876	45168961	45170381	45170426	NM_003681:5-7:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175394:v1	chr21	+	45168876	45168961	45170381	45170426	45172399	45172510	NM_003681:6-8:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175395:v1	chr21	+	45170381	45170426	45172399	45172510	45173464	45173600	NM_003681:7-9:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175396:v1	chr21	+	45172399	45172510	45173464	45173600	45175579	45175645	NM_003681:8-10:7381,	PDXK,
chr21:+:PDXK:RefSeq_tri175397:v1	chr21	+	45173464	45173600	45175579	45175645	45175832	45182188	NM_003681:9-11:7381,	PDXK,
chr21:+:RRP1:RefSeq_tri175398:v1	chr21	+	45209418	45209643	45211231	45211313	45212553	45212610	NM_003683:1-3:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175399:v1	chr21	+	45211231	45211313	45212553	45212610	45213200	45213285	NM_003683:2-4:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175400:v1	chr21	+	45212553	45212610	45213200	45213285	45215070	45215131	NM_003683:3-5:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175401:v1	chr21	+	45213200	45213285	45215070	45215131	45217303	45217432	NM_003683:4-6:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175402:v1	chr21	+	45215070	45215131	45217303	45217432	45217512	45217576	NM_003683:5-7:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175403:v1	chr21	+	45217303	45217432	45217512	45217576	45217788	45217981	NM_003683:6-8:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175404:v1	chr21	+	45217512	45217576	45217788	45217981	45219451	45219530	NM_003683:7-9:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175405:v1	chr21	+	45217788	45217981	45219451	45219530	45220398	45220495	NM_003683:8-10:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175406:v1	chr21	+	45219451	45219530	45220398	45220495	45220743	45220762	NM_003683:9-11:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175407:v1	chr21	+	45220398	45220495	45220743	45220762	45222155	45222268	NM_003683:10-12:1807,	RRP1,
chr21:+:RRP1:RefSeq_tri175408:v1	chr21	+	45220743	45220762	45222155	45222268	45223393	45223983	NM_003683:11-13:1807,	RRP1,
chr21:+:AGPAT3:RefSeq_tri175409:v1	chr21	+	45285116	45285226	45323838	45323900	45379515	45379740	NM_020132:1-3:6555,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175410:v1	chr21	+	45323838	45323900	45379515	45379740	45387827	45387996	NM_020132:2-4:6555,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175411:v1	chr21	+	45345279	45345332	45379515	45379740	45387827	45387996	NM_001037553:1-3:6435,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175412:v1	chr21	+	45379515	45379740	45387827	45387996	45388999	45389160	NM_001037553:2-4:6435,NM_020132:3-5:6555,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175413:v1	chr21	+	45387827	45387996	45388999	45389160	45390534	45390687	NM_001037553:3-5:6435,NM_020132:4-6:6555,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175414:v1	chr21	+	45388999	45389160	45390534	45390687	45391269	45391371	NM_001037553:4-6:6435,NM_020132:5-7:6555,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175415:v1	chr21	+	45390534	45390687	45391269	45391371	45397927	45398002	NM_001037553:5-7:6435,NM_020132:6-8:6555,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175416:v1	chr21	+	45391269	45391371	45397927	45398002	45400870	45401068	NM_001037553:6-8:6435,NM_020132:7-9:6555,	AGPAT3,
chr21:+:AGPAT3:RefSeq_tri175417:v1	chr21	+	45397927	45398002	45400870	45401068	45402185	45407475	NM_001037553:7-9:6435,NM_020132:8-10:6555,	AGPAT3,
chr21:+:TRAPPC10:RefSeq_tri175418:v1	chr21	+	45432206	45432441	45451972	45452053	45457673	45457808	NM_003274:1-3:6969,	TRAPPC10,
chr21:+:TRAPPC10:RefSeq_tri175419:v1	chr21	+	45451972	45452053	45457673	45457808	45472161	45472357	NM_003274:2-4:6969,	TRAPPC10,
chr21:+:TRAPPC10:RefSeq_tri175420:v1	chr21	+	45457673	45457808	45472161	45472357	45475579	45475774	NM_003274:3-5:6969,	TRAPPC10,
chr21:+:TRAPPC10:RefSeq_tri175421:v1	chr21	+	45472161	45472357	45475579	45475774	45478984	45479095	NM_003274:4-6:6969,	TRAPPC10,
chr21:+:TRAPPC10:RefSeq_tri175422:v1	chr21	+	45475579	45475774	45478984	45479095	45483419	45483666	NM_003274:5-7:6969,	TRAPPC10,
chr21:+:TRAPPC10:RefSeq_tri175423:v1	chr21	+	45478984	45479095	45483419	45483666	45494205	45494351	NM_003274:6-8:6969,	TRAPPC10,
chr21:+:TRAPPC10:RefSeq_tri175424:v1	chr21	+	45483419	45483666	45494205	45494351	45494920	45495034	NM_003274:7-9:6969,	TRAPPC10,
